key,reason,language,language_name,english,dutch,current_translation,previous_english,previous_dutch,comment,source_file
notif.cards.title %lld,en_nl_changed,ga,Irish,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld mboilgeog bailithe! 🫧 | other: %lld mboilgeog bailithe! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,gl,Galician,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld burbulla recollida! 🫧 | other: %lld burbulla recollida! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,gu,Gujarati,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld બબલ ભેગો! 🫧 | other: %lld બબલ ભેગો! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,he,Hebrew,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld בועה נאספה! 🫧 | other: %lld בועה נאספה! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,hi,Hindi,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld बुलबुला मिला! 🫧 | other: %lld बुलबुला मिला! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,hr,Croatian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: Skupljen %lld mjehurić! 🫧 | other: Skupljen %lld mjehurić! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,hu,Hungarian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld buborék összegyűjtve! 🫧 | other: %lld buborék összegyűjtve! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,hy,Armenian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld պղպջակ հավաքեցիր! 🫧 | other: %lld պղպջակ հավաքեցիր! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,id,Indonesian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld gelembung terkumpul! 🫧 | other: %lld gelembung terkumpul! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,is,Icelandic,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld bóla safnað! 🫧 | other: %lld bóla safnað! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,it,Italian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld bolla raccolta! 🫧 | other: %lld bolle raccolte! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ja,Japanese,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: バブル%lldこゲット！ 🫧 | other: バブル%lldこゲット！ 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ka,Georgian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld ბუშტი შეაგროვე! 🫧 | other: %lld ბუშტი შეაგროვე! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,kk,Kazakh,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld көпіршік жиналды! 🫧 | other: %lld көпіршік жиналды! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,km,Khmer,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: ប្រមូលបានពពុះ %lld! 🫧 | other: ប្រមូលបានពពុះ %lld! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,kn,Kannada,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld ಬಬಲ್ ಸಂಗ್ರಹಿಸಿದೆ! 🫧 | other: %lld ಬಬಲ್ ಸಂಗ್ರಹಿಸಿದೆ! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ko,Korean,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: 버블 %lld개 모았어요! 🫧 | other: 버블 %lld개 모았어요! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,lo,Lao,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: ເກັບຟອງໄດ້ %lld! 🫧 | other: ເກັບຟອງໄດ້ %lld! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,lt,Lithuanian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: Surinktas %lld burbulas! 🫧 | other: Surinktas %lld burbulas! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,lv,Latvian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld burbulis savākts! 🫧 | other: %lld burbulis savākts! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,mk,Macedonian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld меурче собрано! 🫧 | other: %lld меурче собрано! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ml,Malayalam,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld ബബിൾ ശേഖരിച്ചു! 🫧 | other: %lld ബബിൾ ശേഖരിച്ചു! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,mn,Mongolian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld бөмбөлөг цуглууллаа! 🫧 | other: %lld бөмбөлөг цуглууллаа! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,mr,Marathi,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld बुडबुडा गोळा केला! 🫧 | other: %lld बुडबुडा गोळा केला! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ms,Malay,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld gelembung dikumpul! 🫧 | other: %lld gelembung dikumpul! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,my,Burmese,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld ပူဖောင်း စုမိပြီ! 🫧 | other: %lld ပူဖောင်း စုမိပြီ! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,nb,Norwegian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld boble samlet! 🫧 | other: %lld boble samlet! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ne,Nepali,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld बबल जम्मा भयो! 🫧 | other: %lld बबल जम्मा भयो! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,or,Odia,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld ବବଲ୍ ସଂଗ୍ରହ! 🫧 | other: %lld ବବଲ୍ ସଂଗ୍ରହ! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,pa,Punjabi,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld ਬੁਲਬੁਲਾ ਇਕੱਠਾ ਕੀਤਾ! 🫧 | other: %lld ਬੁਲਬੁਲਾ ਇਕੱਠਾ ਕੀਤਾ! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,pl,Polish,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: Zebrany %lld bąbelek! 🫧 | few: Zebrane %lld bąbelki! 🫧 | many: Zebrane %lld bąbelków! 🫧 | other: Zebrane %lld bąbelka! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,pt,Portuguese,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld bolha apanhada! 🫧 | other: %lld bolhas apanhadas! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ro,Romanian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld bulă strânsă! 🫧 | other: %lld bulă strânsă! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ru,Russian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: Собран %lld пузырь! 🫧 | few: Собрано %lld пузыря! 🫧 | many: Собрано %lld пузырей! 🫧 | other: Собрано %lld пузыря! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,si,Sinhala,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld බුබුලක් එකතු කළා! 🫧 | other: %lld බුබුලක් එකතු කළා! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,sk,Slovak,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld bublina nazbieraná! 🫧 | other: %lld bublina nazbieraná! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,sl,Slovenian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld zbran mehurček! 🫧 | other: %lld zbran mehurček! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,sq,Albanian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld flluskë e mbledhur! 🫧 | other: %lld flluskë e mbledhur! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,sr,Serbian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: Sakupljen %lld mehurić! 🫧 | other: Sakupljen %lld mehurić! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,sv,Swedish,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld bubbla samlad! 🫧 | other: %lld bubbla samlad! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,sw,Swahili,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: Kiputo %lld kimekusanywa! 🫧 | other: Kiputo %lld kimekusanywa! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ta,Tamil,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld குமிழி சேகரித்தாய்! 🫧 | other: %lld குமிழி சேகரித்தாய்! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,te,Telugu,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld బబుల్ సేకరించావు! 🫧 | other: %lld బబుల్ సేకరించావు! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,th,Thai,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: เก็บฟองสบู่ %lld ฟองแล้ว! 🫧 | other: เก็บฟองสบู่ %lld ฟองแล้ว! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,tr,Turkish,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld baloncuk toplandı! 🫧 | other: %lld baloncuk toplandı! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ug,Uyghur,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld كۆپۈك توپلاندى! 🫧 | other: %lld كۆپۈك توپلاندى! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,uk,Ukrainian,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld бульбашку зібрано! 🫧 | other: %lld бульбашку зібрано! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,ur,Urdu,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld ببل جمع ہوا! 🫧 | other: %lld ببل جمع ہوا! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,uz,Uzbek,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: %lld pufakcha yig‘ildi! 🫧 | other: %lld pufakcha yig‘ildi! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,vi,Vietnamese,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: Đã nhặt %lld bong bóng! 🫧 | other: Đã nhặt %lld bong bóng! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,zh,Chinese,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: 已收集 %lld 个泡泡！🫧 | other: 已收集 %lld 个泡泡！🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.cards.title %lld,en_nl_changed,zu,Zulu,one: %lld nut collected! 🌰 | other: %lld nuts collected! 🌰,one: %lld noot verzameld! 🌰 | other: %lld noten verzameld! 🌰,one: Kuqoqwe ibhamuza elingu-%lld! 🫧 | other: Kuqoqwe ibhamuza elingu-%lld! 🫧,one: %lld bubble collected! 🫧 | other: %lld bubbles collected! 🫧,one: %lld bubbel verzameld! 🫧 | other: %lld bubbels verzameld! 🫧,Push notification title celebrating a nut milestone. The argument is the player's total.,Localizable.xcstrings
notif.comeback.body,en_nl_changed,af,Afrikaans,Your animals are waiting. Jump back in and keep collecting nuts!,Je dieren wachten op je. Spring weer verder en verzamel meer noten!,Jou diere wag. Kom terug om te speel en hou aan om trofeë in te samel!,Your animals are waiting. Jump back in and keep collecting bubbles!,Je dieren wachten op je. Spring weer verder en verzamel meer bubbels!,"Push notification body after a long absence. Warm, never guilt-inducing.",Localizable.xcstrings
notif.comeback.body,en_nl_changed,am,Amharic,Your animals are waiting. Jump back in and keep collecting nuts!,Je dieren wachten op je. Spring weer verder en verzamel meer noten!,እንስሳትዎ እየጠበቁ ናቸው. ለመጫወት ይመለሱ እና ዋንጫዎችን መሰብሰብዎን ይቀጥሉ!,Your animals are waiting. Jump back in and keep collecting bubbles!,Je dieren wachten op je. Spring weer verder en verzamel meer bubbels!,"Push notification body after a long absence. Warm, never guilt-inducing.",Localizable.xcstrings
notif.comeback.body,en_nl_changed,ar,Arabic,Your animals are waiting. Jump back in and keep collecting nuts!,Je dieren wachten op je. Spring weer verder en verzamel meer noten!,حيواناتك تنتظر. عد للعب واستمر في جمع الجوائز!,Your animals are waiting. Jump back in and keep collecting bubbles!,Je dieren wachten op je. Spring weer verder en verzamel meer bubbels!,"Push notification body after a long absence. Warm, never guilt-inducing.",Localizable.xcstrings
